time x y z x_d y_d z_d 
0.309 0.307022 0.000101266 0.486772 0.306942 7.35485e-05 0.486774 
0.31 0.307022 9.73125e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.311 0.307021 9.83224e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.312 0.307022 9.83025e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.313 0.307022 9.79613e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.314 0.307022 9.62098e-05 0.486774 0.306942 7.35485e-05 0.486774 
0.315 0.307022 9.78056e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.316 0.307022 9.69754e-05 0.486769 0.306942 7.35485e-05 0.486774 
0.317 0.307022 9.60373e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.318 0.307021 9.75617e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.319 0.307022 9.71444e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.32 0.307022 9.65243e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.321 0.307022 9.79289e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.322 0.307022 9.84378e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.323 0.307021 9.85898e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.324 0.307023 9.69169e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.325 0.307022 9.77502e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.326 0.307021 9.97319e-05 0.486775 0.306942 7.35485e-05 0.486774 
0.327 0.307022 9.6247e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.328 0.307022 9.9151e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.329 0.307022 9.77197e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.33 0.307022 9.72748e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.331 0.307023 9.73123e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.332 0.307021 9.64715e-05 0.486769 0.306942 7.35485e-05 0.486774 
0.333 0.307022 9.76973e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.334 0.307022 9.603e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.335 0.307022 9.69806e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.336 0.307022 9.66117e-05 0.486774 0.306942 7.35485e-05 0.486774 
0.337 0.307021 9.69761e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.338 0.307022 9.81911e-05 0.48677 0.306942 7.35485e-05 0.486774 
